Date,High,Low,Open,Close,Volume,Adj Close
2020-03-04,24.290000915527344,22.739999771118164,23.399999618530273,23.0,87423300,23.0
2020-03-05,27.68000030517578,24.639999389648438,25.18000030517578,26.68000030517578,121695400,26.68000030517578
2020-03-06,32.68000030517578,29.239999771118164,31.65999984741211,29.81999969482422,140822200,29.81999969482422
2020-03-09,41.16999816894531,35.15999984741211,40.650001525878906,36.959999084472656,74772000,36.959999084472656
2020-03-10,37.15999984741211,32.77000045776367,33.0,34.11000061035156,59916700,34.11000061035156
2020-03-11,39.45000076293945,36.349998474121094,36.84000015258789,38.65999984741211,49112800,38.65999984741211
2020-03-12,48.779998779296875,41.54999923706055,45.099998474121094,47.36000061035156,65108100,47.36000061035156
2020-03-13,49.43000030517578,42.02000045776367,42.119998931884766,43.20000076293945,65909500,43.20000076293945
2020-03-16,61.970001220703125,51.540000915527344,55.0,59.209999084472656,48600100,59.209999084472656
2020-03-17,62.619998931884766,54.22999954223633,57.58000183105469,58.5099983215332,49191900,58.5099983215332
2020-03-18,78.83999633789062,61.849998474121094,65.94999694824219,69.0,75822200,69.0
2020-03-19,76.9000015258789,55.900001525878906,73.80000305175781,62.0,82829700,62.0
2020-03-20,63.08000183105469,52.52000045776367,59.380001068115234,60.54999923706055,59053800,60.54999923706055
2020-03-23,59.040000915527344,49.25,57.369998931884766,51.130001068115234,39397800,51.130001068115234
2020-03-24,47.7400016784668,39.5,41.86000061035156,47.150001525878906,36433000,47.150001525878906
2020-03-25,52.66999816894531,47.66999816894531,48.18000030517578,50.900001525878906,25357400,50.900001525878906
2020-03-26,49.709999084472656,45.61000061035156,49.150001525878906,45.619998931884766,31237400,45.619998931884766
2020-03-27,50.720001220703125,48.40999984741211,50.34000015258789,50.599998474121094,23428900,50.599998474121094
2020-03-30,51.900001525878906,48.58000183105469,50.52000045776367,48.630001068115234,31980300,48.630001068115234
2020-03-31,49.2599983215332,45.41999816894531,49.0,46.25,31517600,46.25
2020-04-01,50.88999938964844,47.060001373291016,49.41999816894531,50.220001220703125,19054700,50.220001220703125
2020-04-02,50.400001525878906,47.20500183105469,49.58000183105469,47.36000061035156,21535000,47.36000061035156
2020-04-03,47.849998474121094,45.0,47.0,45.45000076293945,26726200,45.45000076293945
2020-04-06,43.06999969482422,41.52000045776367,42.11000061035156,42.209999084472656,19817800,42.209999084472656
2020-04-07,43.65999984741211,40.779998779296875,40.90999984741211,43.40999984741211,28046700,43.40999984741211
2020-04-08,43.720001220703125,41.91999816894531,42.84000015258789,42.400001525878906,20882700,42.400001525878906
2020-04-09,42.88999938964844,41.375,42.130001068115234,41.56999969482422,23407400,41.56999969482422
2020-04-13,42.43000030517578,40.619998931884766,41.29999923706055,40.709999084472656,14826300,40.709999084472656
2020-04-14,38.619998931884766,37.0,38.400001525878906,37.40999984741211,17978500,37.40999984741211
2020-04-15,41.43000030517578,39.32500076293945,40.0,40.40999984741211,20846300,40.40999984741211
2020-04-16,41.93000030517578,40.33000183105469,40.84000015258789,40.7400016784668,18665400,40.7400016784668
2020-04-17,40.41999816894531,38.810001373291016,39.060001373291016,39.04999923706055,17966700,39.04999923706055
2020-04-20,43.0,40.130001068115234,41.16999816894531,42.84000015258789,19297100,42.84000015258789
2020-04-21,48.150001525878906,45.720001220703125,46.040000915527344,46.41999816894531,26133200,46.41999816894531
2020-04-22,45.58000183105469,43.709999084472656,44.720001220703125,44.189998626708984,16125400,44.189998626708984
2020-04-23,44.880001068115234,42.70000076293945,43.47999954223633,44.060001373291016,18565300,44.060001373291016
2020-04-24,43.79999923706055,41.46099853515625,43.16999816894531,41.52000045776367,14777800,41.52000045776367
2020-04-27,40.470001220703125,37.90999984741211,40.459999084472656,38.459999084472656,23098100,38.459999084472656
2020-04-28,39.566001892089844,36.959999084472656,37.099998474121094,39.06999969482422,22689200,39.06999969482422
2020-04-29,37.0099983215332,35.849998474121094,36.86000061035156,36.70500183105469,20206200,36.70500183105469
2020-04-30,39.220001220703125,37.439998626708984,37.4900016784668,37.869998931884766,17064900,37.869998931884766
2020-05-01,42.06999969482422,40.310001373291016,41.099998474121094,41.189998626708984,20657400,41.189998626708984
2020-05-04,43.0,40.18000030517578,42.58000183105469,40.2599983215332,13512500,40.2599983215332
2020-05-05,38.95000076293945,37.560001373291016,38.70000076293945,38.66999816894531,17824900,38.66999816894531
2020-05-06,39.275001525878906,37.707000732421875,37.97999954223633,39.209999084472656,15145300,39.209999084472656
2020-05-07,38.095001220703125,37.18000030517578,37.880001068115234,37.470001220703125,17642000,37.470001220703125
2020-05-08,36.72999954223633,34.95000076293945,36.459999084472656,34.95000076293945,19578800,34.95000076293945
2020-05-11,35.974998474121094,32.5,35.88999938964844,32.619998931884766,18899000,32.619998931884766
2020-05-12,36.0,31.420000076293945,31.628000259399414,35.900001525878906,24432400,35.900001525878906
2020-05-13,41.15999984741211,35.59000015258789,36.34000015258789,39.650001525878906,43327100,39.650001525878906
2020-05-14,42.86000061035156,37.470001220703125,41.56999969482422,37.470001220703125,34711900,37.470001220703125
2020-05-15,39.959999084472656,36.599998474121094,39.25,36.599998474121094,25215400,36.599998474121094
