,ticker,exchange,assetType,priceCurrency,startDate,endDate
56166,NSNRX,NMFQS,Mutual Fund,USD,2009-05-27,2020-06-19
56167,NSO,NYSE,Stock,USD,,
56168,NSOIX,NMFQS,Mutual Fund,USD,2011-12-19,2020-06-19
56169,NSOL,NASDAQ,Stock,USD,,
56170,NSOPX,NMFQS,Mutual Fund,USD,2011-12-19,2020-06-19
56171,NSP,NYSE,Stock,USD,1997-01-29,2020-06-19
56172,NSPAX,NMFQS,Mutual Fund,USD,1995-06-05,2020-06-19
56173,NSPBX,NMFQS,Mutual Fund,USD,1996-01-02,2017-05-02
56174,NSPCX,NMFQS,Mutual Fund,USD,1995-06-05,2020-06-19
56175,NSPDF,OTCQB,Stock,USD,2014-07-02,2020-06-19
56176,NSPH,NASDAQ,Stock,USD,2007-11-01,2016-07-01
56177,NSPIX,NMFQS,Mutual Fund,USD,1999-03-31,2020-06-19
56178,NSPK,NASDAQ,Stock,USD,,
56179,NSPR,NYSE,Stock,USD,2011-04-12,2020-06-19
56180,NSPR-WS,NYSE MKT,Stock,USD,2016-08-01,2020-06-19
56181,NSPR-WS-B,NYSE MKT,Stock,USD,2017-04-10,2020-06-19
56182,NSPR1,NASDAQ,Stock,USD,,
56183,NSPT,PINK,Stock,USD,2017-09-26,2020-06-17
56184,NSPX,PINK,Stock,USD,2013-03-18,2020-06-19
56185,NSPXD,,Stock,USD,,
56186,NSR,NYSE,Stock,USD,2005-06-29,2017-08-17
56187,NSRC,OTCBB,Stock,USD,2012-07-23,2018-01-09
56188,NSRCF,OTCQB,Stock,USD,2018-01-05,2020-06-19
56189,NSRCX,NMFQS,Mutual Fund,USD,2006-03-28,2018-12-28
56190,NSREX,NMFQS,Mutual Fund,USD,2010-10-04,2018-05-18
56191,NSRGF,PINK,Stock,USD,2007-07-13,2020-06-19
56192,NSRGX,NMFQS,Mutual Fund,USD,2006-03-28,2018-12-28
56193,NSRGY,PINK,Stock,USD,2007-07-13,2020-06-19
56194,NSRI,PINK,Stock,USD,2017-09-22,2020-06-19
56195,NSRIX,NMFQS,Mutual Fund,USD,2008-03-06,2020-06-19
56196,NSRKX,NMFQS,Mutual Fund,USD,,
56197,NSRPF,OTCQX,Stock,USD,2012-08-01,2020-06-19
56198,NSRS,OTCMKTS,Stock,USD,2012-08-23,2020-06-19
56199,NSRSX,NMFQS,Mutual Fund,USD,2018-12-17,2020-06-19
56200,NSRT,OTCMKTS,Stock,USD,,
56201,NSRTX,NMFQS,Mutual Fund,USD,,
56202,NSS,NYSE,Stock,USD,2013-01-29,2020-06-19
56203,NSS1,,Stock,USD,,
56204,NSSAX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
56205,NSSC,NASDAQ,Stock,USD,1990-03-26,2020-06-19
56206,NSSCX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
56207,NSSFX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-06
56208,NSSIX,NMFQS,Mutual Fund,USD,2008-11-28,2018-05-18
56209,NSSRX,NMFQS,Mutual Fund,USD,2011-09-22,2019-12-06
56210,NSSSY,OTCGREY,Stock,USD,,
56211,NSSTP,PINK,Stock,USD,2017-11-28,2017-12-01
56212,NSSTX,NMFQS,Mutual Fund,USD,,
56213,NSSXF,OTCGREY,Stock,USD,2009-01-07,2020-06-03
56214,NSSY,NASDAQ,Stock,USD,,
56215,NST,NYSE,Stock,USD,,
56216,NSTA,NASDAQ,Stock,USD,,
56217,NSTAX,NMFQS,Mutual Fund,USD,2007-12-27,2020-06-19
56218,NSTC,NASDAQ,Stock,USD,,
56219,NSTCX,NMFQS,Mutual Fund,USD,2007-12-27,2020-06-19
56220,NSTFX,NMFQS,Mutual Fund,USD,1993-06-07,2017-08-04
56221,NSTG,NASDAQ,Stock,USD,2013-06-26,2020-06-19
56222,NSTIX,NMFQS,Mutual Fund,USD,1992-10-02,2020-06-19
56223,NSTKF,OTCGREY,Stock,USD,2019-11-11,2019-11-25
56224,NSTLQ,NYSE,Stock,USD,,
56225,NSTLX,NMFQS,Mutual Fund,USD,2003-07-15,2020-06-19
56226,NSTM,PINK,Stock,USD,2018-09-24,2020-06-19
56227,NSTMX,NMFQS,Mutual Fund,USD,1992-09-30,2020-06-19
56228,NSTOX,NMFQS,Mutual Fund,USD,,
56229,NSTR,PINK,Stock,USD,2010-01-04,2012-08-16
56230,NSTRX,NMFQS,Mutual Fund,USD,1992-10-02,2020-06-19
56231,NSTRY,PINK,Stock,USD,2016-04-01,2020-06-17
56232,NSTTX,NMFQS,Mutual Fund,USD,2007-04-02,2020-06-19
56233,NSTYY,OTCGREY,Stock,USD,2020-03-20,2020-05-06
56234,NSU,AMEX,Stock,USD,2002-12-19,2019-03-07
56235,NSUPF,OTCQB,Stock,USD,2007-08-09,2020-06-19
56236,NSV,NYSE,Stock,USD,,
56237,NSVAX,NMFQS,Mutual Fund,USD,2002-05-01,2020-06-19
56238,NSVCX,NMFQS,Mutual Fund,USD,2011-08-31,2020-06-19
56239,NSVGF,PINK,Stock,USD,2019-09-16,2020-06-19
56240,NSVLF,OTCGREY,Stock,USD,2017-02-21,2020-06-12
56241,NSVTF,OTCGREY,Stock,USD,,
56242,NSVTX,NMFQS,Mutual Fund,USD,,
56243,NSWEF,PINK,Stock,USD,2020-03-17,2020-06-17
56244,NSYAX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
56245,NSYC,PINK,Stock,USD,2007-07-13,2020-06-19
56246,NSYCX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
56247,NSYFX,NMFQS,Mutual Fund,USD,2016-07-05,2018-06-29
56248,NSYIX,NMFQS,Mutual Fund,USD,2013-02-28,2018-06-29
56249,NSYS,NASDAQ,Stock,USD,1993-06-24,2020-06-19
56250,NTABF,PINK,Stock,USD,2019-01-30,2020-06-17
56251,NTAFX,NMFQS,Mutual Fund,USD,2012-07-03,2018-04-06
56252,NTAH,PINK,Stock,USD,2017-10-09,2020-06-19
56253,NTAP,NASDAQ,Stock,USD,1995-11-21,2020-06-19
56254,NTAUX,NMFQS,Mutual Fund,USD,2009-06-25,2020-06-19
56255,NTB,NYSE,Stock,USD,2016-09-16,2020-06-19
56256,NTBAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
56257,NTBCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
56258,NTBIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
56259,NTBKQ,NASDAQ,Stock,USD,,
56260,NTBP,PINK,Stock,USD,2017-10-19,2020-06-01
56261,NTC,NYSE,ETF,USD,1994-10-27,2019-11-15
56262,NTCCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
56263,NTCFX,NMFQS,Mutual Fund,USD,2014-08-27,2016-04-19
56264,NTCGX,NMFQS,Mutual Fund,USD,,
56265,NTCHF,OTCMKTS,Stock,USD,2013-12-26,2020-06-19
56266,NTCHX,NMFQS,Mutual Fund,USD,1996-03-29,2017-12-28
56267,NTCI,OTCMKTS,Stock,USD,2017-09-29,2020-06-18
56268,NTCO,NYSE,Stock,USD,2020-01-06,2020-06-19
56269,NTCO-WI,NYSE,Stock,USD,,
56270,NTCPF,OTCGREY,Stock,USD,2011-10-28,2020-06-19
56271,NTCR,NASDAQ,Stock,USD,,
56272,NTCS,NASDAQ,Stock,USD,,
56273,NTCT,NASDAQ,Stock,USD,1999-08-12,2020-06-19
56274,NTCXF,PINK,Stock,USD,2009-06-22,2020-06-19
56275,NTDAX,NMFQS,Mutual Fund,USD,2010-12-29,2020-06-19
56276,NTDCX,NMFQS,Mutual Fund,USD,2010-12-27,2019-11-15
56277,NTDIX,NMFQS,Mutual Fund,USD,2010-12-27,2020-06-19
56278,NTDMF,PINK,Stock,USD,2008-10-31,2020-06-19
56279,NTDOF,PINK,Stock,USD,2007-08-03,2020-06-19
56280,NTDOY,PINK,Stock,USD,2001-01-02,2020-06-19
56281,NTDSX,NMFQS,Mutual Fund,USD,2010-12-27,2020-06-19
56282,NTDTX,NMFQS,Mutual Fund,USD,2010-12-27,2020-06-19
56283,NTDTY,PINK,Stock,USD,2009-05-27,2020-06-19
56284,NTEAX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
56285,NTEBF,PINK,Stock,USD,2019-01-30,2019-06-14
56286,NTEC,NASDAQ,Stock,USD,2015-08-04,2020-06-19
56287,NTEC1,NASDAQ,Stock,USD,,
56288,NTECX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
56289,NTEG,NASDAQ,Stock,USD,,
56290,NTEI,PINK,Stock,USD,2009-02-05,2020-06-12
56291,NTEIX,NMFQS,Mutual Fund,USD,2008-12-29,2016-06-06
56292,NTEK,OTCMKTS,Stock,USD,2009-06-19,2020-06-19
56293,NTERX,NMFQS,Mutual Fund,USD,2008-12-29,2017-01-23
56294,NTES,NASDAQ,Stock,USD,2000-06-30,2020-06-19
56295,NTEST,NYSE,Stock,USD,2016-09-19,2020-06-19
56296,NTEST-A,NYSE,Stock,USD,2016-09-19,2019-08-07
56297,NTEST-B,NYSE,Stock,USD,2016-09-21,2019-08-07
56298,NTEST-C,NYSE,Stock,USD,2016-09-27,2019-08-07
56299,NTEST-D,NYSE,Stock,USD,2019-02-11,2019-08-07
56300,NTEST-E,NYSE,Stock,USD,2019-07-25,2019-08-07
56301,NTEST-F,NYSE,Stock,USD,2019-07-25,2019-08-07
56302,NTEST-G,NYSE,Stock,USD,2019-07-17,2020-06-16
56303,NTEST-H,NYSE,Stock,USD,2019-07-12,2020-06-19
56304,NTEST-I,NYSE,Stock,USD,2019-07-12,2020-06-19
56305,NTEST-J,NYSE,Stock,USD,2019-07-12,2020-06-19
56306,NTEST-K,NYSE,Stock,USD,2019-07-12,2020-06-19
56307,NTEST-L,NYSE,Stock,USD,2019-07-17,2020-06-16
56308,NTEST-M,NYSE,Stock,USD,2019-07-15,2020-06-16
56309,NTEST-N,NYSE,Stock,USD,2019-07-16,2020-06-18
56310,NTEST-O,NYSE,Stock,USD,2019-07-17,2020-06-18
56311,NTEST-P,NYSE,Stock,USD,2019-06-24,2020-06-16
56312,NTEST-Q,NYSE,Stock,USD,2019-07-17,2020-06-16
56313,NTEST-R,NYSE,Stock,USD,2019-07-03,2019-08-30
56314,NTEST-S,NYSE,Stock,USD,2019-07-03,2019-08-07
56315,NTEST-T,NYSE,Stock,USD,2019-07-03,2019-08-07
56316,NTEST-U,NYSE,Stock,USD,2019-07-05,2019-08-07
56317,NTEST-V,NYSE,Stock,USD,2019-07-08,2019-07-23
56318,NTEST-W,NYSE,Stock,USD,2019-07-03,2019-08-07
56319,NTEST-WD,NYSE,Stock,USD,2019-06-24,2019-08-07
56320,NTEST-WS,NYSE,Stock,USD,2019-07-05,2019-08-07
56321,NTEST-X,NYSE,Stock,USD,2019-06-28,2019-08-01
56322,NTEST-Y,NYSE,Stock,USD,2019-07-30,2020-06-19
56323,NTETF,PINK,Stock,USD,2007-07-30,2020-06-19
56324,NTFAX,NMFQS,Mutual Fund,USD,1998-05-11,2020-06-19
56325,NTFCF,OTCGREY,Stock,USD,,
56326,NTFIX,NMFQS,Mutual Fund,USD,1995-11-15,2020-06-19
56327,NTFL,PINK,Stock,USD,2016-05-06,2020-06-08
56328,NTFY,PINK,Stock,USD,1997-08-28,2020-06-03
56329,NTG,NYSE,ETF,USD,2010-07-29,2020-06-19
56330,NTG1,,Stock,USD,,
56331,NTGL,PINK,Stock,USD,2007-07-13,2020-06-19
56332,NTGN,NASDAQ,Stock,USD,2018-06-27,2020-05-06
56333,NTGR,NASDAQ,Stock,USD,2003-07-31,2020-06-19
56334,NTGRV,NASDAQ,Stock,USD,,
56335,NTGSF,OTCQX,Stock,USD,2009-03-20,2020-06-19
56336,NTGVX,NMFQS,Mutual Fund,USD,,
56337,NTGX,NASDAQ,Stock,USD,,
56338,NTHD,OTCBB,Stock,USD,2007-07-23,2020-05-04
56339,NTHEX,NMFQS,Mutual Fund,USD,1980-01-02,2020-06-19
56340,NTHFX,NMFQS,Mutual Fund,USD,1980-10-27,2017-06-29
56341,NTHT,OTCGREY,Stock,USD,,
56342,NTHWQ,,Stock,USD,,
56343,NTI,NYSE,Stock,USD,2012-07-25,2016-07-01
56344,NTIAX,NMFQS,Mutual Fund,USD,2000-05-31,2020-06-19
56345,NTIBX,NMFQS,Mutual Fund,USD,2011-01-18,2019-12-06
56346,NTIC,NASDAQ,Stock,USD,1993-09-13,2020-06-19
56347,NTIFF,OTCGREY,Stock,USD,,
56348,NTIFX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-06
56349,NTII,OTCMKTS,Stock,USD,2009-09-01,2020-06-19
56350,NTILF,OTCMKTS,Stock,USD,2017-10-30,2019-04-08
56351,NTIOF,PINK,Stock,USD,2007-07-16,2020-06-19
56352,NTIP,NYSE,Stock,USD,2013-10-25,2020-06-19
56353,NTIQ,NASDAQ,Stock,USD,,
56354,NTITX,NMFQS,Mutual Fund,USD,2008-08-01,2020-06-19
56355,NTJAX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
56356,NTJCX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
56357,NTJIX,NMFQS,Mutual Fund,USD,2008-12-29,2017-08-11
56358,NTK,NASDAQ,Stock,USD,2016-01-04,2016-09-01
56359,NTK1,,Stock,USD,,
56360,NTKI,,Stock,USD,,
56361,NTKK,NASDAQ,Stock,USD,,
56362,NTKLX,NMFQS,Mutual Fund,USD,1994-08-31,2020-06-19
56363,NTL,NYSE,Stock,USD,1997-06-17,2017-12-15
56364,NTLA,NASDAQ,Stock,USD,2016-05-06,2020-06-19
56365,NTLDQ,,Stock,USD,,
56366,NTLI,,Stock,USD,,
56367,NTLK,PINK,Stock,USD,2009-10-29,2020-06-19
56368,NTLO,NASDAQ,Stock,USD,,
56369,NTLS,NASDAQ,Stock,USD,2006-02-09,2016-05-09
56370,NTMAX,NMFQS,Mutual Fund,USD,2001-02-15,2017-08-11
56371,NTMCX,NMFQS,Mutual Fund,USD,2001-02-15,2017-08-11
56372,NTMD,NASDAQ,Stock,USD,,
56373,NTME,OTCGREY,Stock,USD,2003-08-07,2020-06-18
56374,NTMFX,NMFQS,Mutual Fund,USD,,
56375,NTMV,NASDAQ,Stock,USD,,
56376,NTN,NYSE,Stock,USD,1992-10-19,2020-06-19
56377,NTNTY,PINK,Stock,USD,2016-08-31,2020-06-19
56378,NTNX,NASDAQ,Stock,USD,2016-09-30,2020-06-19
56379,NTNYX,NMFQS,Mutual Fund,USD,1986-12-10,2020-06-19
56380,NTO,NYSE,Stock,USD,,
56381,NTOIF,PINK,Stock,USD,2007-07-26,2020-06-19
56382,NTOIY,PINK,Stock,USD,2011-07-05,2020-06-19
56383,NTOL,NASDAQ,Stock,USD,,
56384,NTOP,NASDAQ,Stock,USD,,
56385,NTOX,OTCQB,Stock,USD,2017-10-16,2020-05-26
56386,NTP,NYSE,Stock,USD,1992-02-26,2020-06-19
56387,NTPA,NASDAQ,Stock,USD,,
56388,NTPAX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
56389,NTPCX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
56390,NTPI,PINK,Stock,USD,2018-04-11,2018-07-11
56391,NTPIX,NMFQS,Mutual Fund,USD,2014-01-06,2017-01-23
56392,NTPL,OTCMKTS,Stock,USD,2017-10-12,2020-06-15
56393,NTPSX,NMFQS,Mutual Fund,USD,,
56394,NTPXX,NMFQS,Mutual Fund,USD,,
56395,NTPY,PINK,Stock,USD,2019-12-19,2020-05-20
56396,NTQ,AMEX,Stock,USD,,
56397,NTR,NYSE,Stock,USD,2018-01-02,2020-06-19
56398,NTRA,NASDAQ,Stock,USD,2015-07-02,2020-06-19
56399,NTRB,OTCQB,Stock,USD,2017-11-30,2020-06-18
56400,NTRI,NASDAQ,Stock,USD,2000-03-30,2019-03-08
56401,NTRL,NASDAQ,Stock,USD,,
56402,NTRO1,NASDAQ,Stock,USD,,
56403,NTRP,NASDAQ,Stock,USD,2013-10-02,2020-06-19
56404,NTRPD,,Stock,USD,,
56405,NTRR,PINK,Stock,USD,2011-10-12,2020-06-19
56406,NTRS,NASDAQ,Stock,USD,1990-03-26,2020-06-19
56407,NTRSO,NASDAQ,Stock,USD,2019-10-30,2020-06-19
56408,NTRSP,NASDAQ,Stock,USD,2014-07-31,2019-12-31
56409,NTRT,NASDAQ,Stock,USD,,
56410,NTRU,OTCQB,Stock,USD,2012-10-02,2020-06-19
56411,NTS,NYSE,Stock,USD,,
56412,NTSC,NASDAQ,Stock,USD,,
56413,NTSFF,OTCQX,Stock,USD,1997-07-09,2020-06-19
56414,NTSL,NASDAQ,Stock,USD,,
56415,NTSMF,OTCGREY,Stock,USD,2019-01-08,2019-05-30
56416,NTSMX,NMFQS,Mutual Fund,USD,1995-11-15,2020-06-19
56417,NTSP,NASDAQ,Stock,USD,,
56418,NTST,NASDAQ,Stock,USD,,
56419,NTSX,NYSE ARCA,ETF,USD,2018-08-02,2020-06-19
56420,NTT,NYSE,Stock,USD,,
56421,NTTAF,OTCGREY,Stock,USD,,
56422,NTTBF,OTCGREY,Stock,USD,2001-06-13,2019-09-27
56423,NTTCF,OTCQB,Stock,USD,2017-08-16,2020-06-19
56424,NTTDF,PINK,Stock,USD,2001-08-16,2020-06-16
56425,NTTHF,OTCQX,Stock,USD,2005-05-13,2020-06-19
56426,NTTPF,OTCMKTS,Stock,USD,2018-06-05,2018-08-31
56427,NTTT,OTCGREY,Stock,USD,,
56428,NTTYY,PINK,Stock,USD,2001-01-02,2020-06-19
56429,NTUR,OTCMKTS,Stock,USD,2017-09-29,2020-06-18
56430,NTUS,NASDAQ,Stock,USD,2001-07-31,2020-06-19
56431,NTUXY,OTCGREY,Stock,USD,,
56432,NTVA,PINK,Stock,USD,2017-11-29,2018-10-18
56433,NTVTX,NMFQS,Mutual Fund,USD,2008-08-01,2017-08-11
56434,NTWK,NASDAQ,Stock,USD,1998-09-25,2020-06-19
56435,NTWN,PINK,Stock,USD,2017-10-27,2020-06-09
56436,NTWO,NASDAQ,Stock,USD,,
56437,NTX,NYSE,ETF,USD,1991-10-18,2020-02-14
56438,NTXFF,PINK,Stock,USD,2007-07-13,2020-06-19
56439,NTXFY,PINK,Stock,USD,2010-09-07,2020-06-19
56440,NTXNF,OTCGREY,Stock,USD,,
56441,NTXVF,PINK,Stock,USD,2015-01-08,2020-06-04
56442,NTY,NYSE,Stock,USD,2006-12-28,2010-09-30
56443,NTYXX,NMFQS,Mutual Fund,USD,,
56444,NTZ,NYSE,Stock,USD,1993-05-13,2020-06-19
56445,NU,NYSE,Stock,USD,1984-08-29,2015-02-18
56446,NUACF,OTCGREY,Stock,USD,2009-06-01,2019-11-05
56447,NUAG,NYSE ARCA,ETF,USD,2016-09-15,2020-06-19
56448,NUAN,NASDAQ,Stock,USD,1995-12-11,2020-06-19
56449,NUAN1,NASDAQ,Stock,USD,,
56450,NUANV,NASDAQ,Stock,USD,2019-09-24,2019-10-01
56451,NUBAX,NMFQS,Mutual Fund,USD,2014-02-14,2020-06-19
56452,NUBC,PINK,Stock,USD,2001-06-11,2020-06-19
56453,NUBCX,NMFQS,Mutual Fund,USD,2014-02-14,2020-06-19
56454,NUBD,NYSE ARCA,ETF,USD,2017-10-02,2020-06-19
56455,NUBIX,NMFQS,Mutual Fund,USD,2014-02-14,2020-06-19
56456,NUBK,OTCQB,Stock,USD,2001-01-02,2019-08-19
56457,NUCAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56458,NUCCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56459,NUCIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56460,NUCL,NASDAQ,Mutual Fund,USD,2008-06-25,2014-10-10
56461,NUCO,NASDAQ,Stock,USD,,
56462,NUCTX,NMFQS,Mutual Fund,USD,,
56463,NUDM,BATS,ETF,USD,2017-06-13,2020-06-19
56464,NUE,NYSE,Stock,USD,1983-09-01,2020-06-19
56465,NUEC,PINK,Stock,USD,2017-09-29,2020-06-12
56466,NUEIX,NMFQS,Mutual Fund,USD,,
56467,NUEM,BATS,ETF,USD,2017-06-13,2020-06-19
56468,NUESX,NMFQS,Mutual Fund,USD,2018-03-26,2020-06-19
56469,NUFMF,PINK,Stock,USD,2007-07-23,2020-06-19
56470,NUFO,NASDAQ,Stock,USD,,
56471,NUGAX,NMFQS,Mutual Fund,USD,2012-06-11,2020-06-19
56472,NUGCX,NMFQS,Mutual Fund,USD,2012-06-11,2020-06-19
56473,NUGIX,NMFQS,Mutual Fund,USD,2012-06-11,2020-06-19
56474,NUGL,PINK,Stock,USD,2017-12-13,2020-06-19
56475,NUGN,PINK,Stock,USD,2015-10-15,2020-06-19
56476,NUGRX,NMFQS,Mutual Fund,USD,2012-06-11,2020-06-19
56477,NUGS,OTCQB,Stock,USD,2017-12-01,2020-06-19
56478,NUGT,NYSE ARCA,ETF,USD,2010-12-08,2020-06-19
56479,NUGTX,NMFQS,Mutual Fund,USD,,
56480,NUHC,,Stock,USD,,
56481,NUHRF,OTCQB,Stock,USD,2017-10-02,2020-06-15
56482,NUHY,NYSE ARCA,ETF,USD,2019-09-26,2020-06-19
56483,NUI,,Stock,USD,,
56484,NUIAX,NMFQS,Mutual Fund,USD,2013-02-01,2020-06-19
56485,NUICX,NMFQS,Mutual Fund,USD,2013-02-01,2020-06-19
56486,NUIIX,NMFQS,Mutual Fund,USD,2013-02-01,2020-06-19
56487,NUIN,PINK,Stock,USD,2006-11-30,2018-09-04
56488,NUIRX,NMFQS,Mutual Fund,USD,2013-02-01,2020-06-19
56489,NUITX,NMFQS,Mutual Fund,USD,,
56490,NUKK,PINK,Stock,USD,2017-12-14,2020-05-19
56491,NULC,BATS,ETF,USD,2019-06-04,2020-06-19
56492,NULG,BATS,ETF,USD,2016-12-14,2020-06-19
56493,NULGF,OTCQB,Stock,USD,2011-12-30,2020-06-19
56494,NULM,OTCBB,Stock,USD,2012-07-23,2018-06-04
56495,NULTF,OTCMKTS,Stock,USD,2017-10-23,2018-10-16
56496,NULV,BATS,ETF,USD,2016-12-14,2020-06-19
56497,NUM,NYSE,ETF,USD,1991-10-17,2020-06-19
56498,NUMBX,NMFQS,Mutual Fund,USD,1997-02-06,2015-06-16
56499,NUMCF,PINK,Stock,USD,2014-10-17,2017-10-04
56500,NUMD,OTCQB,Stock,USD,2016-01-07,2020-06-19
56501,NUMD1,,Stock,USD,,
56502,NUMG,BATS,ETF,USD,2016-12-14,2020-06-19
56503,NUMV,BATS,ETF,USD,2016-12-14,2020-06-19
56504,NUNZ,PINK,Stock,USD,2017-10-09,2020-06-19
56505,NUO,NYSE,ETF,USD,1991-10-17,2020-06-19
56506,NUOA,OTCGREY,Stock,USD,,
56507,NUOTQ,NYSE,Stock,USD,2016-01-04,2016-05-11
56508,NUPAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56509,NUPCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56510,NUPIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56511,NUPMF,OTCQX,Stock,USD,2017-10-30,2020-06-19
56512,NUPRX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
56513,NURAF,OTCMKTS,Stock,USD,2017-10-27,2020-06-16
56514,NURE,BATS,ETF,USD,2016-12-20,2020-06-19
56515,NURO,NASDAQ,Stock,USD,2001-01-02,2020-06-19
56516,NUROW,NASDAQ,Stock,USD,2015-05-27,2020-05-27
56517,NURPF,PINK,Stock,USD,2005-06-20,2020-06-05
56518,NUS,NYSE,Stock,USD,1996-11-22,2020-06-19
56519,NUSA,NYSE ARCA,ETF,USD,2017-04-03,2020-06-19
56520,NUSAX,NMFQS,Mutual Fund,USD,1998-05-11,2020-06-19
56521,NUSC,BATS,ETF,USD,2016-12-14,2020-06-19
56522,NUSCX,NMFQS,Mutual Fund,USD,2014-05-30,2017-01-23
56523,NUSFX,NMFQS,Mutual Fund,USD,2009-06-25,2020-06-19
56524,NUSI,NYSE ARCA,ETF,USD,2019-12-20,2020-06-19
56525,NUSIX,NMFQS,Mutual Fund,USD,2014-05-30,2020-06-19
56526,NUSMF,PINK,Stock,USD,2006-05-11,2020-06-19
56527,NUSNX,NMFQS,Mutual Fund,USD,2014-05-30,2017-01-23
56528,NUSPQ,PINK,Stock,USD,2016-03-18,2020-06-18
56529,NUSTX,NMFQS,Mutual Fund,USD,,
56530,NUTR,NASDAQ,Stock,USD,1998-02-20,2017-08-24
56531,NUTTQ,PINK,Stock,USD,1990-03-26,2020-06-15
56532,NUUU,PINK,Stock,USD,2014-03-25,2020-06-19
56533,NUUVF,OTCMKTS,Stock,USD,2018-01-10,2018-03-27
56534,NUV,NYSE,ETF,USD,1987-06-17,2020-06-19
56535,NUVA,NASDAQ,Stock,USD,2004-05-13,2020-06-19
56536,NUVBX,NMFQS,Mutual Fund,USD,1980-01-02,2020-06-19
56537,NUVG,PINK,Stock,USD,2016-10-26,2020-06-19
56538,NUVI,PINK,Stock,USD,2012-01-09,2020-06-19
56539,NUVM,PINK,Stock,USD,2005-07-27,2020-06-18
56540,NUVR,OTCQB,Stock,USD,2001-01-02,2020-06-19
56541,NUVSF,PINK,Stock,USD,2007-07-16,2020-06-19
56542,NUW,NYSE,ETF,USD,2009-02-25,2020-06-19
56543,NUXAX,NMFQS,Mutual Fund,USD,2018-02-28,2020-06-19
56544,NUXCX,NMFQS,Mutual Fund,USD,2018-02-28,2020-06-19
56545,NUXFF,PINK,Stock,USD,2007-07-16,2017-10-23
56546,NUXIX,NMFQS,Mutual Fund,USD,2018-02-28,2020-06-19
56547,NUZE,OTCQB,Stock,USD,2017-10-13,2020-06-19
56548,NVAAF,OTCQB,Stock,USD,2017-11-27,2020-06-19
56549,NVAAX,NMFQS,Mutual Fund,USD,2001-02-15,2019-08-16
56550,NVABX,NMFQS,Mutual Fund,USD,1989-09-20,2020-06-19
56551,NVACX,NMFQS,Mutual Fund,USD,2001-02-15,2019-08-16
56552,NVAFF,PINK,Stock,USD,2007-07-25,2018-01-09
56553,NVAFX,NMFQS,Mutual Fund,USD,1989-12-05,2020-06-19
56554,NVAL,NASDAQ,Stock,USD,,
56555,NVANX,NMFQS,Mutual Fund,USD,1993-06-07,2017-08-04
56556,NVAX,NASDAQ,Stock,USD,1995-12-13,2020-06-19
56557,NVBAX,NMFQS,Mutual Fund,USD,,
56558,NVBCX,NMFQS,Mutual Fund,USD,,
56559,NVBFX,NMFQS,Mutual Fund,USD,,
56560,NVBIX,NMFQS,Mutual Fund,USD,,
56561,NVCCX,NMFQS,Mutual Fund,USD,2015-01-05,2020-06-19
56562,NVCN,NASDAQ,Stock,USD,2007-02-05,2020-06-19
56563,NVCP,PINK,Stock,USD,2002-07-30,2020-06-09
56564,NVCR,NASDAQ,Stock,USD,2015-10-02,2020-06-19
56565,NVDA,NASDAQ,Stock,USD,1999-01-22,2020-06-19
56566,NVDAX,NMFQS,Mutual Fund,USD,1996-05-01,2020-06-19
56567,NVDBX,NMFQS,Mutual Fund,USD,1996-05-03,2017-04-12
56568,NVDEF,OTCQB,Stock,USD,2008-06-24,2020-06-19
56569,NVDEX,NMFQS,Mutual Fund,USD,1994-11-10,2020-06-19
56570,NVDL,PINK,Stock,USD,1997-11-21,2017-06-26
56571,NVDM,NASDAQ,Stock,USD,,
56572,NVDQ,NASDAQ,Stock,USD,2008-06-25,2017-09-11
56573,NVE,NYSE,Stock,USD,,
56574,NVEC,NASDAQ,Stock,USD,1996-09-11,2020-06-19
56575,NVEE,NASDAQ,Stock,USD,2013-09-30,2020-06-19
56576,NVES,PINK,Stock,USD,2011-12-27,2020-06-19
