,ticker,exchange,assetType,priceCurrency,startDate,endDate
11271,BFAFX,NMFQS,Mutual Fund,USD,2001-03-15,2020-06-22
11272,BFAM,NYSE,Stock,USD,2013-01-25,2020-06-22
11273,BFAM1,,Stock,USD,,
11274,BFARF,PINK,Stock,USD,2018-08-28,2020-06-22
11275,BFB,NYSE,Stock,USD,,
11276,BFBC,NASDAQ,Stock,USD,,
11277,BFBXX,NMFQS,Mutual Fund,USD,,
11278,BFC,NASDAQ,Stock,USD,2002-01-29,2020-06-22
11279,BFCAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11280,BFCBX,NMFQS,Mutual Fund,USD,2016-08-02,2017-04-10
11281,BFCC,OTCQX,Stock,USD,2019-06-07,2020-06-16
11282,BFCCX,NMFQS,Mutual Fund,USD,2016-08-02,2020-06-22
11283,BFCF,,Stock,USD,,
11284,BFCFX,NMFQS,Mutual Fund,USD,2016-08-02,2020-06-22
11285,BFCGX,NMFQS,Mutual Fund,USD,2016-08-02,2020-06-22
11286,BFCH,PINK,Stock,USD,2018-02-05,2020-06-22
11287,BFCXX,NMFQS,Mutual Fund,USD,,
11288,BFD,NYSE,Stock,USD,,
11289,BFDE,OTCGREY,Stock,USD,2006-04-26,2020-06-15
11290,BFDI,OTCMKTS,Stock,USD,1995-02-01,2017-09-05
11291,BFDRF,PINK,Stock,USD,2016-02-18,2018-10-22
11292,BFDXX,NMFQS,Mutual Fund,USD,,
11293,BFEB,BATS,Stock,USD,2020-02-03,2020-06-22
11294,BFED,NASDAQ,Stock,USD,,
11295,BFEHF,OTCMKTS,Stock,USD,2017-09-20,2020-06-10
11296,BFEN,NASDAQ,Stock,USD,,
11297,BFET,PINK,Stock,USD,2007-07-17,2019-01-10
11298,BFFAF,OTCQX,Stock,USD,2016-01-04,2020-06-22
11299,BFFAX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
11300,BFFAZX,NMFQS,Mutual Fund,USD,,
11301,BFFBAX,NMFQS,Mutual Fund,USD,,
11302,BFFBBX,NMFQS,Mutual Fund,USD,,
11303,BFFBCX,NMFQS,Mutual Fund,USD,,
11304,BFFBEX,NMFQS,Mutual Fund,USD,,
11305,BFFBF,OTCMKTS,Stock,USD,2017-12-12,2020-06-22
11306,BFFBFX,NMFQS,Mutual Fund,USD,,
11307,BFFC,NASDAQ,Stock,USD,,
11308,BFFI,PINK,Stock,USD,2006-10-19,2020-06-22
11309,BFFTF,OTCMKTS,Stock,USD,2018-01-08,2020-03-18
11310,BFFXX,NMFQS,Mutual Fund,USD,,
11311,BFGBX,NMFQS,Mutual Fund,USD,1997-12-31,2020-06-22
11312,BFGC,OTCQB,Stock,USD,2011-10-17,2020-06-22
11313,BFGFX,NMFQS,Mutual Fund,USD,1996-05-31,2020-06-22
11314,BFGIF,PINK,Stock,USD,2007-07-20,2019-12-31
11315,BFGIX,NMFQS,Mutual Fund,USD,2009-05-29,2020-06-22
11316,BFGUX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11317,BFGX,PINK,Stock,USD,2019-10-09,2020-05-15
11318,BFHJ,PINK,Stock,USD,2014-01-08,2020-06-18
11319,BFI,,Stock,USD,,
11320,BFIAX,NMFQS,Mutual Fund,USD,2012-12-17,2020-06-22
11321,BFIBX,NMFQS,Mutual Fund,USD,2015-01-23,2017-04-10
11322,BFICX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11323,BFIFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11324,BFIGX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11325,BFIIX,NMFQS,Mutual Fund,USD,2019-12-31,2020-06-22
11326,BFIN,NASDAQ,Stock,USD,2005-06-28,2020-06-22
11327,BFINX,NMFQS,Mutual Fund,USD,2019-12-31,2020-06-22
11328,BFIT,NASDAQ,ETF,USD,2016-05-10,2020-06-22
11329,BFITX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
11330,BFIUX,NMFQS,Mutual Fund,USD,2019-12-31,2020-06-22
11331,BFK,NYSE,ETF,USD,2001-07-27,2020-06-22
11332,BFL,NASDAQ,Stock,USD,,
11333,BFLAX,NMFQS,Mutual Fund,USD,1994-12-23,2020-06-22
11334,BFLBF,OTCMKTS,Stock,USD,2017-09-25,2020-03-26
11335,BFLBY,PINK,Stock,USD,2009-03-20,2020-06-22
11336,BFLD,OTCMKTS,Stock,USD,2013-01-18,2020-05-15
11337,BFLS,PINK,Stock,USD,2008-10-23,2019-07-10
11338,BFLSX,NMFQS,Mutual Fund,USD,2013-09-04,2015-08-04
11339,BFLY,NASDAQ,Stock,USD,,
11340,BFMC,PINK,Stock,USD,2013-01-25,2018-07-11
11341,BFMCX,NMFQS,Mutual Fund,USD,1992-12-31,2020-06-22
11342,BFMOF,OTCMKTS,Stock,USD,2017-10-17,2020-05-29
11343,BFMSX,NMFQS,Mutual Fund,USD,1996-06-20,2020-06-22
11344,BFMXX,NMFQS,Mutual Fund,USD,,
11345,BFNB,NASDAQ,Stock,USD,,
11346,BFNH,PINK,Stock,USD,2009-04-17,2020-06-22
11347,BFO,NYSE,ETF,USD,2003-09-29,2020-06-22
11348,BFO1,NYSE,Stock,USD,,
11349,BFOCX,NMFQS,Mutual Fund,USD,1997-06-30,2020-06-22
11350,BFOH,NASDAQ,Stock,USD,,
11351,BFONX,NMFQS,Mutual Fund,USD,2010-03-19,2020-06-22
11352,BFOR,NYSE ARCA,ETF,USD,2013-06-04,2020-06-22
11353,BFP,NASDAQ,Stock,USD,,
11354,BFPXX,NMFQS,Mutual Fund,USD,,
11355,BFRA,NASDAQ,Stock,USD,2018-02-14,2020-06-22
11356,BFRAX,NMFQS,Mutual Fund,USD,1989-11-03,2020-06-22
11357,BFRCX,NMFQS,Mutual Fund,USD,2010-07-09,2020-06-22
11358,BFRE,OTCMKTS,Stock,USD,2016-01-04,2020-06-17
11359,BFRE1,NASDAQ,Stock,USD,,
11360,BFRIX,NMFQS,Mutual Fund,USD,2010-07-09,2020-06-22
11361,BFRKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11362,BFRM,NASDAQ,Stock,USD,,
11363,BFRPX,NMFQS,Mutual Fund,USD,2011-03-21,2020-06-22
11364,BFRXX,NMFQS,Mutual Fund,USD,,
11365,BFS,NYSE,Stock,USD,1993-08-19,2020-06-22
11366,BFS-P-C,NYSE,Stock,USD,2014-09-22,2019-10-16
11367,BFS-P-C-CL,NYSE,Stock,USD,2019-09-18,2019-10-16
11368,BFS-P-D,NYSE,Stock,USD,2018-01-18,2020-06-22
11369,BFS-P-E,PINK,Stock,USD,2019-09-11,2020-06-22
11370,BFSAX,NMFQS,Mutual Fund,USD,2013-11-08,2020-06-22
11371,BFSB,NASDAQ,Stock,USD,,
11372,BFSB1,,Stock,USD,,
11373,BFSC,NASDAQ,Stock,USD,,
11374,BFSLX,NMFQS,Mutual Fund,USD,2013-09-04,2018-03-16
11375,BFST,NASDAQ,Stock,USD,2018-04-11,2020-06-22
11376,BFTH,,Stock,USD,,
11377,BFTHX,NMFQS,Mutual Fund,USD,2004-05-04,2020-06-22
11378,BFTI,PINK,Stock,USD,2006-10-02,2020-06-03
11379,BFTIX,NMFQS,Mutual Fund,USD,2009-05-29,2020-06-22
11380,BFTL,PINK,Stock,USD,2017-09-20,2020-06-22
11381,BFTUX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11382,BFTXX,NMFQS,Mutual Fund,USD,,
11383,BFUN,NASDAQ,Stock,USD,,
11384,BFWFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-06-22
11385,BFWWF,OTCMKTS,Stock,USD,2017-10-16,2020-06-19
11386,BFX,NYSE,Stock,USD,,
11387,BFY,NYSE,ETF,USD,2002-07-30,2020-06-22
11388,BFYT,NASDAQ,Stock,USD,2013-02-08,2020-06-22
11389,BFZ,NYSE,ETF,USD,2001-07-27,2020-06-22
11390,BG,NYSE,Stock,USD,2001-08-02,2020-06-22
11391,BGADF,OTCMKTS,Stock,USD,2010-06-08,2019-11-21
11392,BGADX,NMFQS,Mutual Fund,USD,2018-05-17,2020-06-22
11393,BGAEX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11394,BGAFX,NMFQS,Mutual Fund,USD,2012-04-30,2020-06-22
11395,BGAIF,PINK,Stock,USD,2007-07-30,2020-06-22
11396,BGAIX,NMFQS,Mutual Fund,USD,2012-04-30,2020-06-22
11397,BGAKX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11398,BGALX,NMFQS,Mutual Fund,USD,2018-05-17,2020-06-22
11399,BGAMX,NMFQS,Mutual Fund,USD,2020-05-27,2020-06-19
11400,BGAOF,PINK,Stock,USD,2007-08-08,2020-06-22
11401,BGAOX,NMFQS,Mutual Fund,USD,2017-01-03,2017-12-29
11402,BGAOY,PINK,Stock,USD,2009-05-12,2020-06-22
11403,BGAQX,NMFQS,Mutual Fund,USD,2015-09-22,2020-03-30
11404,BGASX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11405,BGATX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11406,BGAVF,OTCQB,Stock,USD,2016-01-19,2020-06-22
11407,BGAVX,NMFQS,Mutual Fund,USD,,
11408,BGB,NYSE,ETF,USD,2012-09-26,2020-06-22
11409,BGBIX,NMFQS,Mutual Fund,USD,2018-12-19,2020-06-22
11410,BGBKK,,Mutual Fund,USD,,
11411,BGBKX,NMFQS,Mutual Fund,USD,2018-12-04,2020-06-22
11412,BGBRX,NMFQS,Mutual Fund,USD,2011-07-15,2020-06-22
11413,BGC,NYSE,Stock,USD,1997-05-16,2018-06-06
11414,BGC1,NYSE,Stock,USD,,
11415,BGCA,NYSE,Stock,USD,2012-07-03,2018-09-04
11416,BGCAX,NMFQS,Mutual Fund,USD,2011-10-03,2020-06-22
11417,BGCC,OTCMKTS,Stock,USD,2017-11-20,2017-11-20
11418,BGCCX,NMFQS,Mutual Fund,USD,2011-10-03,2020-06-22
11419,BGCIX,NMFQS,Mutual Fund,USD,2011-10-03,2020-06-22
11420,BGCJX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11421,BGCKX,NMFQS,Mutual Fund,USD,2016-03-30,2020-06-22
11422,BGCLX,NMFQS,Mutual Fund,USD,,
11423,BGCOX,NMFQS,Mutual Fund,USD,2016-01-04,2017-12-29
11424,BGCP,NASDAQ,Stock,USD,1999-12-10,2020-06-22
11425,BGCPV,NASDAQ,Stock,USD,2018-11-20,2018-11-30
11426,BGCSX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11427,BGCUF,OTCGREY,Stock,USD,,
11428,BGCVX,NMFQS,Mutual Fund,USD,,
11429,BGCWX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11430,BGCXX,NMFQS,Mutual Fund,USD,,
11431,BGD,NYSE MKT,Stock,USD,2017-01-25,2017-02-01
11432,BGDVX,NMFQS,Mutual Fund,USD,2017-06-05,2020-06-22
11433,BGDXX,NMFQS,Mutual Fund,USD,,
11434,BGE-P-B,NYSE,Stock,USD,2014-09-22,2017-08-25
11435,BGEAX,NMFQS,Mutual Fund,USD,2012-01-03,2020-06-22
11436,BGEDX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11437,BGEEX,NMFQS,Mutual Fund,USD,2017-06-05,2020-06-22
11438,BGEFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11439,BGEGX,NMFQS,Mutual Fund,USD,2018-05-17,2020-06-22
11440,BGEHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11441,BGEIX,NMFQS,Mutual Fund,USD,1988-08-17,2020-06-22
11442,BGEKX,NMFQS,Mutual Fund,USD,2017-05-01,2020-06-22
11443,BGELX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11444,BGEM,PINK,Stock,USD,2011-02-24,2020-06-22
11445,BGEMX,NMFQS,Mutual Fund,USD,2017-01-03,2017-12-29
11446,BGEN,,Stock,USD,,
11447,BGENX,NMFQS,Mutual Fund,USD,2013-12-30,2016-01-05
11448,BGEOX,NMFQS,Mutual Fund,USD,2017-01-03,2017-12-29
11449,BGEPF,PINK,Stock,USD,2007-07-13,2020-06-22
11450,BGEPX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
11451,BGES,PINK,Stock,USD,2017-11-28,2020-06-16
11452,BGESX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11453,BGETX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11454,BGEUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11455,BGEVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11456,BGF,,Stock,USD,,
11457,BGFAX,NMFQS,Mutual Fund,USD,2007-07-27,2016-06-14
11458,BGFCX,NMFQS,Mutual Fund,USD,2007-07-27,2016-06-14
11459,BGFDX,NMFQS,Mutual Fund,USD,2018-10-10,2020-06-22
11460,BGFIX,NMFQS,Mutual Fund,USD,1999-09-30,2020-06-22
11461,BGFLX,NMFQS,Mutual Fund,USD,2018-01-29,2020-06-22
11462,BGFRX,NMFQS,Mutual Fund,USD,2019-05-01,2020-06-22
11463,BGFTX,NMFQS,Mutual Fund,USD,2018-05-09,2020-06-22
11464,BGFV,NASDAQ,Stock,USD,2002-09-17,2020-06-22
11465,BGFVX,NMFQS,Mutual Fund,USD,2019-11-13,2020-06-22
11466,BGFYX,NMFQS,Mutual Fund,USD,2007-07-27,2016-06-14
11467,BGG,NYSE,Stock,USD,1984-09-07,2020-06-22
11468,BGGFF,OTCMKTS,Stock,USD,2017-10-26,2019-04-12
11469,BGGIX,NMFQS,Mutual Fund,USD,2012-12-19,2020-06-22
11470,BGGKX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11471,BGGSX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11472,BGGWF,OTCMKTS,Stock,USD,2017-08-10,2018-06-19
11473,BGH,NYSE,ETF,USD,2012-10-26,2020-06-22
11474,BGH1,,Stock,USD,,
11475,BGHM,PINK,Stock,USD,2017-10-05,2018-05-21
11476,BGI,NYSE,Stock,USD,2005-11-15,2020-06-22
11477,BGI1,,Stock,USD,,
11478,BGIAX,NMFQS,Mutual Fund,USD,2015-01-08,2020-06-22
11479,BGICX,NMFQS,Mutual Fund,USD,2015-01-08,2020-06-22
11480,BGIFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11481,BGIGPX,NMFQS,Mutual Fund,USD,,
11482,BGIGQX,NMFQS,Mutual Fund,USD,,
11483,BGIGRX,NMFQS,Mutual Fund,USD,,
11484,BGIGUX,NMFQS,Mutual Fund,USD,,
11485,BGIGVX,NMFQS,Mutual Fund,USD,,
11486,BGII,PINK,Stock,USD,2017-09-22,2020-03-04
11487,BGIIX,NMFQS,Mutual Fund,USD,2015-01-08,2020-06-22
11488,BGIKX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11489,BGIMX,NMFQS,Mutual Fund,USD,2020-05-27,2020-06-19
11490,BGIO,NYSE,ETF,USD,2017-02-24,2020-06-22
11491,BGIOX,NMFQS,Mutual Fund,USD,2016-04-12,2017-12-29
11492,BGIQX,NMFQS,Mutual Fund,USD,2015-09-22,2020-03-30
11493,BGIRX,NMFQS,Mutual Fund,USD,,
11494,BGISX,NMFQS,Mutual Fund,USD,1996-01-02,2017-05-26
11495,BGITX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11496,BGIUX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
11497,BGIVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11498,BGJTF,OTCGREY,Stock,USD,2018-12-11,2018-12-13
11499,BGKEX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11500,BGKKF,PINK,Stock,USD,2007-09-21,2020-06-22
11501,BGKMX,NMFQS,Mutual Fund,USD,2020-05-27,2020-06-19
11502,BGKYD,OTCMKTS,Stock,USD,2013-12-19,2018-09-04
11503,BGKYF,OTCBB,Stock,USD,2016-07-15,2019-04-10
11504,BGLAF,OTCGREY,Stock,USD,2020-05-27,2020-06-11
11505,BGLAX,NMFQS,Mutual Fund,USD,2011-12-29,2020-06-22
11506,BGLBX,NMFQS,Mutual Fund,USD,2013-10-03,2020-06-22
11507,BGLCX,NMFQS,Mutual Fund,USD,2012-04-30,2020-06-22
11508,BGLFX,NMFQS,Mutual Fund,USD,2015-10-07,2020-06-22
11509,BGLIX,NMFQS,Mutual Fund,USD,2011-11-30,2020-06-22
11510,BGLKX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11511,BGLNX,NMFQS,Mutual Fund,USD,2016-01-04,2017-12-29
11512,BGLOX,NMFQS,Mutual Fund,USD,,
11513,BGLS,,Stock,USD,,
11514,BGLSX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
11515,BGLTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11516,BGLUX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11517,BGLYX,NMFQS,Mutual Fund,USD,2011-12-01,2020-06-22
11518,BGMAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
11519,BGMD,PINK,Stock,USD,2011-02-04,2020-06-22
11520,BGMIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-03-09
11521,BGMO,OTCMKTS,Stock,USD,2006-08-24,2020-05-11
11522,BGMR,NASDAQ,Stock,USD,,
11523,BGMVX,NMFQS,Mutual Fund,USD,2016-01-04,2018-03-09
11524,BGMZF,PINK,Stock,USD,2016-01-04,2019-11-22
11525,BGNAX,NMFQS,Mutual Fund,USD,1997-09-30,2020-06-22
11526,BGNCX,NMFQS,Mutual Fund,USD,2010-03-01,2020-06-22
11527,BGNE,NASDAQ,Stock,USD,2016-02-03,2020-06-22
11528,BGNIX,NMFQS,Mutual Fund,USD,1998-04-30,2020-06-22
11529,BGNMX,NMFQS,Mutual Fund,USD,1985-09-23,2020-06-22
11530,BGNN,,Stock,USD,,
11531,BGNOX,NMFQS,Mutual Fund,USD,2016-12-06,2017-12-29
11532,BGNRF,OTCGREY,Stock,USD,2015-08-04,2020-06-16
11533,BGNX,OTCGREY,Stock,USD,2009-06-19,2020-06-08
11534,BGO,NYSE,Stock,USD,,
11535,BGOAX,NMFQS,Mutual Fund,USD,2015-01-05,2019-09-23
11536,BGOCX,NMFQS,Mutual Fund,USD,2015-01-05,2019-09-23
11537,BGOIX,NMFQS,Mutual Fund,USD,2015-01-05,2019-09-23
11538,BGOPF,OTCMKTS,Stock,USD,2017-09-20,2019-03-14
11539,BGORX,NMFQS,Mutual Fund,USD,2011-09-09,2020-06-22
11540,BGOUF,PINK,Stock,USD,2017-10-12,2020-06-19
11541,BGOUY,OTCGREY,Stock,USD,,
11542,BGPAX,NMFQS,Mutual Fund,USD,1998-04-30,2020-06-22
11543,BGPBF,OTCGREY,Stock,USD,2007-08-01,2020-06-17
11544,BGPBX,NMFQS,Mutual Fund,USD,1998-04-30,2015-04-07
11545,BGPCX,NMFQS,Mutual Fund,USD,1998-04-30,2020-06-22
11546,BGPFX,NMFQS,Mutual Fund,USD,2018-05-17,2020-06-22
11547,BGPIQ,OTCMKTS,Stock,USD,1995-05-25,2013-01-22
11548,BGPKX,NMFQS,Mutual Fund,USD,2017-04-28,2020-06-22
11549,BGPOX,NMFQS,Mutual Fund,USD,2017-02-01,2017-12-29
11550,BGPSX,NMFQS,Mutual Fund,USD,1998-04-30,2020-06-22
11551,BGPTQ,PINK,Stock,USD,2008-11-17,2011-01-07
11552,BGPTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
11553,BGPVX,NMFQS,Mutual Fund,USD,,
11554,BGPWX,NMFQS,Mutual Fund,USD,,
11555,BGR,NYSE,ETF,USD,2004-12-23,2020-06-22
11556,BGRDF,OTCGREY,Stock,USD,2019-02-11,2020-04-28
11557,BGREX,NMFQS,Mutual Fund,USD,2005-04-29,2018-01-26
11558,BGRFX,NMFQS,Mutual Fund,USD,1995-08-07,2020-06-22
11559,BGRH,NASDAQ,Stock,USD,,
11560,BGRHX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
11561,BGRIX,NMFQS,Mutual Fund,USD,2009-05-29,2020-06-22
11562,BGRN,NASDAQ,ETF,USD,2018-11-27,2020-06-22
11563,BGRP,PINK,Stock,USD,2011-10-11,2020-06-22
11564,BGRQX,NMFQS,Mutual Fund,USD,2014-05-30,2020-06-22
11565,BGRRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
11566,BGRSX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
11567,BGRUX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11568,BGRWX,NMFQS,Mutual Fund,USD,1998-12-29,2020-06-22
11569,BGRYX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
11570,BGS,NYSE,Stock,USD,2007-05-23,2020-06-22
11571,BGSAX,NMFQS,Mutual Fund,USD,2000-05-15,2020-06-22
11572,BGSCX,NMFQS,Mutual Fund,USD,2000-05-15,2020-06-22
11573,BGSEX,NMFQS,Mutual Fund,USD,2017-05-01,2017-08-11
11574,BGSF,NYSE,Stock,USD,2014-04-29,2020-06-22
11575,BGSHF,OTCMKTS,Stock,USD,2018-04-09,2020-06-22
11576,BGSIX,NMFQS,Mutual Fund,USD,2000-05-15,2020-06-22
11577,BGSKX,NMFQS,Mutual Fund,USD,2017-12-18,2020-06-22
11578,BGSNX,NMFQS,Mutual Fund,USD,2013-04-10,2016-01-19
11579,BGSRX,NMFQS,Mutual Fund,USD,2008-09-09,2020-06-22
11580,BGSSX,NMFQS,Mutual Fund,USD,2017-12-18,2020-06-22
11581,BGST,,Stock,USD,,
11582,BGSWF,PINK,Stock,USD,2007-01-23,2020-03-09
11583,BGSXX,NMFQS,Mutual Fund,USD,,
11584,BGT,NYSE,ETF,USD,2004-08-30,2020-06-22
11585,BGUAF,OTCGREY,Stock,USD,,
11586,BGUUF,OTCGREY,Stock,USD,2017-09-26,2020-06-15
11587,BGVAX,NMFQS,Mutual Fund,USD,1992-10-09,2020-06-22
11588,BGVCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
11589,BGVDF,OTCGREY,Stock,USD,2018-10-26,2019-09-04
11590,BGVEX,NMFQS,Mutual Fund,USD,2009-01-02,2016-11-30
11591,BGVIX,NMFQS,Mutual Fund,USD,2008-10-06,2020-06-22
11592,BGVRX,NMFQS,Mutual Fund,USD,,
11593,BGX,NYSE,ETF,USD,2011-01-27,2020-06-22
11594,BGY,NYSE,ETF,USD,2007-05-25,2020-06-22
11595,BH,NYSE,Stock,USD,1992-02-25,2020-06-22
11596,BH-A,NYSE,Stock,USD,2018-05-01,2020-06-22
11597,BH1,NYSE,Stock,USD,,
11598,BHA1,,Stock,USD,,
11599,BHAC,NASDAQ,Stock,USD,2015-03-17,2018-10-31
11600,BHACR,NASDAQ,Stock,USD,2015-03-06,2018-10-31
11601,BHACU,PINK,Stock,USD,2015-02-06,2018-10-29
11602,BHACW,PINK,Stock,USD,2015-03-06,2018-10-31
11603,BHAG,NASDAQ,Stock,USD,,
11604,BHAGF,OTCGREY,Stock,USD,2019-08-30,2020-06-09
11605,BHAT,NASDAQ,Stock,USD,2019-07-26,2020-06-22
11606,BHB,NYSE,Stock,USD,1997-09-23,2020-06-22
11607,BHBCQ,OTCMKTS,Stock,USD,2004-08-02,2020-06-11
11608,BHBFX,NMFQS,Mutual Fund,USD,1986-12-31,2020-06-22
11609,BHBK,NASDAQ,Stock,USD,2014-07-22,2019-03-29
11610,BHC,NYSE,Stock,USD,2001-01-02,2020-06-22
11611,BHC.A,,Stock,USD,,
11612,BHCA,,Stock,USD,,
11613,BHCCF,PINK,Stock,USD,2018-06-19,2019-03-01
11614,BHCFX,NMFQS,Mutual Fund,USD,2019-05-17,2020-06-22
11615,BHCHX,NMFQS,Mutual Fund,USD,2019-05-17,2020-06-22
11616,BHCIX,NMFQS,Mutual Fund,USD,2013-12-23,2017-08-11
11617,BHCRX,NMFQS,Mutual Fund,USD,2014-06-10,2017-08-11
11618,BHCUX,NMFQS,Mutual Fund,USD,2019-05-17,2020-06-22
11619,BHDB,PINK,Stock,USD,2016-03-15,2020-06-22
11620,BHDIX,NMFQS,Mutual Fund,USD,,
11621,BHE,NYSE,Stock,USD,1990-06-28,2020-06-22
11622,BHEIX,NMFQS,Mutual Fund,USD,2020-04-21,2020-06-22
11623,BHF,NASDAQ,Stock,USD,2017-07-17,2020-06-22
11624,BHF1,NASDAQ,Stock,USD,2007-09-11,2015-12-29
11625,BHFAL,NASDAQ,Stock,USD,2018-09-14,2020-06-22
11626,BHFAO,NASDAQ,Stock,USD,2020-05-18,2020-06-22
11627,BHFAP,NASDAQ,Stock,USD,2019-03-18,2020-06-22
11628,BHGIX,NMFQS,Mutual Fund,USD,2000-09-29,2017-12-28
11629,BHGSX,NMFQS,Mutual Fund,USD,2000-09-29,2017-12-28
11630,BHHEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
11631,BHHGX,NMFQS,Mutual Fund,USD,,
11632,BHHIX,NMFQS,Mutual Fund,USD,,
11633,BHHKF,PINK,Stock,USD,2017-12-27,2020-06-16
11634,BHHOF,OTCGREY,Stock,USD,2017-06-26,2020-05-27
11635,BHHV,OTCGREY,Stock,USD,,
11636,BHI,NYSE,Stock,USD,1987-04-06,2017-07-05
11637,BHIAX,NMFQS,Mutual Fund,USD,1999-06-14,2020-06-22
11638,BHIN,PINK,Stock,USD,2016-06-07,2017-11-20
11639,BHK,NYSE,ETF,USD,2001-11-28,2020-06-22
11640,BHKLY,PINK,Stock,USD,2007-07-13,2020-06-22
11641,BHL,NYSE,ETF,USD,2008-02-12,2017-08-03
11642,BHLB,NYSE,Stock,USD,2000-06-28,2020-06-22
11643,BHLL,OTCMKTS,Stock,USD,2019-06-13,2020-06-22
11644,BHMCF,OTCMKTS,Stock,USD,2017-11-24,2018-06-07
11645,BHMDF,PINK,Stock,USD,2016-01-04,2020-06-22
11646,BHNFF,OTCGREY,Stock,USD,2019-01-17,2019-01-17
11647,BHNGF,OTCQX,Stock,USD,2017-07-25,2020-06-22
11648,BHNWF,OTCGREY,Stock,USD,,
11649,BHODQ,NYSE,Stock,USD,,
11650,BHOOY,PINK,Stock,USD,2017-09-28,2020-06-22
11651,BHOR,OTCGREY,Stock,USD,,
11652,BHP,LSE,Stock,USD,,
11653,BHP,NYSE,Stock,USD,1987-05-29,2020-06-22
11654,BHPA,PINK,Stock,USD,2017-10-09,2020-06-22
11655,BHPBF,PINK,Stock,USD,2001-05-21,2020-06-22
11656,BHPLF,PINK,Stock,USD,2007-07-16,2020-06-22
11657,BHQU,,Stock,USD,,
11658,BHR,NYSE,Stock,USD,2013-11-06,2020-06-22
11659,BHR-P-B,NYSE,Stock,USD,2016-05-02,2020-06-22
11660,BHR-P-D,NYSE,Stock,USD,2018-11-14,2020-06-22
11661,BHRB,PINK,Stock,USD,2001-03-15,2020-06-22
11662,BHROF,OTCMKTS,Stock,USD,2014-10-22,2019-03-21
11663,BHS,NYSE,Stock,USD,2003-01-07,2011-11-30
11664,BHSIX,NMFQS,Mutual Fund,USD,,
11665,BHSRX,NMFQS,Mutual Fund,USD,2011-09-09,2020-06-22
11666,BHTAX,NMFQS,Mutual Fund,USD,2011-01-24,2020-06-22
11667,BHTCX,NMFQS,Mutual Fund,USD,2011-01-24,2020-06-22
11668,BHTG,NASDAQ,Stock,USD,2015-10-28,2020-06-22
11669,BHV,NYSE,ETF,USD,2002-04-26,2020-06-22
11670,BHVN,NYSE,Stock,USD,2017-05-04,2020-06-22
